2026-01-22 00:56:32,019 | WARNING | backend.app.utils.migrations | Applying SQLite schema updates: ['ALTER TABLE task ADD COLUMN assigned_by_id INTEGER', "ALTER TABLE task ADD COLUMN description TEXT NOT NULL DEFAULT ''", "ALTER TABLE task ADD COLUMN status VARCHAR(32) NOT NULL DEFAULT 'new'"]
2026-01-22 20:15:20,862 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:20] "GET /?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJmcmVzaCI6ZmFsc2UsImlhdCI6MTc2OTEwMjExMywianRpIjoiOTUwY2M3ZmUtMzgxMy00ZmFhLWJkNTItYTU0MzJkYmNkYWU0IiwidHlwZSI6ImFjY2VzcyIsInN1YiI6IjIiLCJuYmYiOjE3NjkxMDIxMTMsImNzcmYiOiIzZjA1ODBkYy1lMWQ0LTQwNzYtYjk2MS01MDZkZjk4MTUyZTQiLCJleHAiOjE3NjkxMDU3MTN9.HQ8UtgXVviaHeLIgq22aYGcOCvs2qw81tbWc7RFTiQQ HTTP/1.1" 200 -
2026-01-22 20:15:21,135 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:21] "GET /static/css/style.css HTTP/1.1" 200 -
2026-01-22 20:15:21,164 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:21] "GET /static/js/app.js HTTP/1.1" 200 -
2026-01-22 20:15:33,455 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:33] "GET /static/css/style.css HTTP/1.1" 200 -
2026-01-22 20:15:33,456 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:33] "GET /static/js/app.js HTTP/1.1" 200 -
2026-01-22 20:15:33,772 | INFO    | backend.app.routes.api | → auth_telegram()
2026-01-22 20:15:33,774 | INFO    | backend.app.routes.api | → auth_telegram()
2026-01-22 20:15:33,782 | INFO    | backend.app.routes.api | ← auth_telegram() 9.5ms
2026-01-22 20:15:33,785 | INFO    | backend.app.routes.api | ← auth_telegram() 11.3ms
2026-01-22 20:15:33,786 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:33] "POST /api/auth/telegram HTTP/1.1" 200 -
2026-01-22 20:15:33,786 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:33] "POST /api/auth/telegram HTTP/1.1" 200 -
2026-01-22 20:15:33,935 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 20:15:33,937 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 20:15:33,942 | INFO    | backend.app.routes.api | ← list_groups() 5.2ms
2026-01-22 20:15:33,944 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:33] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 20:15:33,945 | INFO    | backend.app.routes.api | ← list_groups() 10.0ms
2026-01-22 20:15:33,946 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:33] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 20:15:34,097 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:15:34,098 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:15:34,100 | INFO    | backend.app.routes.api | ← group_tasks() 3.6ms
2026-01-22 20:15:34,102 | INFO    | backend.app.routes.api | ← group_tasks() 3.7ms
2026-01-22 20:15:34,102 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:34] "GET /api/groups/3/tasks HTTP/1.1" 200 -
2026-01-22 20:15:34,103 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:34] "GET /api/groups/3/tasks HTTP/1.1" 200 -
2026-01-22 20:15:34,270 | INFO    | backend.app.routes.api | → balance()
2026-01-22 20:15:34,272 | INFO    | backend.app.routes.api | → balance()
2026-01-22 20:15:34,273 | INFO    | backend.app.routes.api | ← balance() 2.8ms
2026-01-22 20:15:34,274 | INFO    | backend.app.routes.api | ← balance() 2.4ms
2026-01-22 20:15:34,274 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:34] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 20:15:34,275 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:34] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 20:15:36,682 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:15:36,685 | INFO    | backend.app.routes.api | ← group_tasks() 3.0ms
2026-01-22 20:15:36,686 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:36] "GET /api/groups/3/tasks HTTP/1.1" 200 -
2026-01-22 20:15:37,650 | INFO    | backend.app.routes.api | → finance()
2026-01-22 20:15:37,653 | INFO    | backend.app.routes.api | ← finance() 3.7ms
2026-01-22 20:15:37,654 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:37] "GET /api/finance HTTP/1.1" 200 -
2026-01-22 20:15:38,338 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 20:15:38,343 | INFO    | backend.app.routes.api | ← list_groups() 5.3ms
2026-01-22 20:15:38,345 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:38] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 20:15:38,510 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:15:38,514 | INFO    | backend.app.routes.api | ← group_tasks() 3.2ms
2026-01-22 20:15:38,514 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:38] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 20:15:43,822 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:15:43,826 | INFO    | backend.app.routes.api | ← group_tasks() 3.2ms
2026-01-22 20:15:43,826 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:43] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 20:15:44,415 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:15:44,418 | INFO    | backend.app.routes.api | ← group_tasks() 2.9ms
2026-01-22 20:15:44,419 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:44] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 20:15:44,896 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:15:44,898 | INFO    | backend.app.routes.api | ← group_tasks() 2.9ms
2026-01-22 20:15:44,899 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:44] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 20:15:45,093 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:15:45,096 | INFO    | backend.app.routes.api | ← group_tasks() 3.0ms
2026-01-22 20:15:45,097 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:45] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 20:15:45,269 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:15:45,272 | INFO    | backend.app.routes.api | ← group_tasks() 2.9ms
2026-01-22 20:15:45,273 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:45] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 20:15:46,238 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:15:46,240 | INFO    | backend.app.routes.api | ← group_tasks() 2.9ms
2026-01-22 20:15:46,241 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:46] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 20:15:46,971 | INFO    | backend.app.routes.api | → group_finance()
2026-01-22 20:15:46,975 | INFO    | backend.app.routes.api | ← group_finance() 4.2ms
2026-01-22 20:15:46,975 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:46] "GET /api/groups/2/finance HTTP/1.1" 200 -
2026-01-22 20:15:47,129 | INFO    | backend.app.routes.api | → group_finance_methods()
2026-01-22 20:15:47,130 | INFO    | backend.app.routes.api | → group_finance_categories()
2026-01-22 20:15:47,133 | INFO    | backend.app.routes.api | ← group_finance_methods() 4.0ms
2026-01-22 20:15:47,136 | INFO    | backend.app.routes.api | ← group_finance_categories() 5.7ms
2026-01-22 20:15:47,136 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:47] "GET /api/groups/2/finance/methods HTTP/1.1" 200 -
2026-01-22 20:15:47,136 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:47] "GET /api/groups/2/finance/categories HTTP/1.1" 200 -
2026-01-22 20:15:47,621 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:15:47,623 | INFO    | backend.app.routes.api | ← group_tasks() 1.9ms
2026-01-22 20:15:47,623 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:47] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 20:15:48,463 | INFO    | backend.app.routes.api | → group_finance()
2026-01-22 20:15:48,466 | INFO    | backend.app.routes.api | ← group_finance() 2.3ms
2026-01-22 20:15:48,466 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:48] "GET /api/groups/2/finance HTTP/1.1" 200 -
2026-01-22 20:15:48,900 | INFO    | backend.app.routes.api | → group_members()
2026-01-22 20:15:48,901 | INFO    | backend.app.routes.api | → list_users()
2026-01-22 20:15:48,906 | INFO    | backend.app.routes.api | ← group_members() 6.5ms
2026-01-22 20:15:48,907 | INFO    | backend.app.routes.api | ← list_users() 5.7ms
2026-01-22 20:15:48,907 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:48] "GET /api/groups/2/members HTTP/1.1" 200 -
2026-01-22 20:15:48,908 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:15:48] "GET /api/users HTTP/1.1" 200 -
2026-01-22 20:16:14,229 | INFO    | backend.app.routes.api | → group_finance()
2026-01-22 20:16:14,248 | INFO    | backend.app.routes.api | ← group_finance() 19.9ms
2026-01-22 20:16:14,249 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:16:14] "POST /api/groups/2/finance HTTP/1.1" 200 -
2026-01-22 20:16:14,445 | INFO    | backend.app.routes.api | → group_finance()
2026-01-22 20:16:14,452 | INFO    | backend.app.routes.api | ← group_finance() 7.3ms
2026-01-22 20:16:14,453 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:16:14] "GET /api/groups/2/finance HTTP/1.1" 200 -
2026-01-22 20:16:18,153 | INFO    | backend.app.routes.api | → group_finance()
2026-01-22 20:16:18,157 | INFO    | backend.app.routes.api | ← group_finance() 4.1ms
2026-01-22 20:16:18,157 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:16:18] "GET /api/groups/2/finance HTTP/1.1" 200 -
2026-01-22 20:16:18,333 | INFO    | backend.app.routes.api | → group_finance_methods()
2026-01-22 20:16:18,334 | INFO    | backend.app.routes.api | → group_finance_categories()
2026-01-22 20:16:18,336 | INFO    | backend.app.routes.api | ← group_finance_methods() 3.4ms
2026-01-22 20:16:18,354 | INFO    | backend.app.routes.api | ← group_finance_categories() 19.7ms
2026-01-22 20:16:18,354 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:16:18] "GET /api/groups/2/finance/methods HTTP/1.1" 200 -
2026-01-22 20:16:18,355 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:16:18] "GET /api/groups/2/finance/categories HTTP/1.1" 200 -
2026-01-22 20:16:21,629 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:16:21,632 | INFO    | backend.app.routes.api | ← group_tasks() 2.9ms
2026-01-22 20:16:21,633 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:16:21] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 20:16:23,173 | INFO    | backend.app.routes.api | → finance()
2026-01-22 20:16:23,175 | INFO    | backend.app.routes.api | ← finance() 1.9ms
2026-01-22 20:16:23,176 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:16:23] "GET /api/finance HTTP/1.1" 200 -
2026-01-22 20:16:24,079 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:16:24,082 | INFO    | backend.app.routes.api | ← group_tasks() 3.0ms
2026-01-22 20:16:24,082 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:16:24] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 20:16:24,837 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:16:24,840 | INFO    | backend.app.routes.api | ← group_tasks() 3.0ms
2026-01-22 20:16:24,840 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:16:24] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 20:16:24,987 | INFO    | backend.app.routes.api | → balance()
2026-01-22 20:16:24,988 | INFO    | backend.app.routes.api | ← balance() 1.3ms
2026-01-22 20:16:24,989 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:16:24] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 20:16:25,868 | INFO    | backend.app.routes.api | → finance()
2026-01-22 20:16:25,870 | INFO    | backend.app.routes.api | ← finance() 1.6ms
2026-01-22 20:16:25,870 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:16:25] "GET /api/finance HTTP/1.1" 200 -
2026-01-22 20:16:26,646 | INFO    | backend.app.routes.api | → list_users()
2026-01-22 20:16:26,649 | INFO    | backend.app.routes.api | → group_members()
2026-01-22 20:16:26,652 | INFO    | backend.app.routes.api | ← list_users() 5.7ms
2026-01-22 20:16:26,652 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:16:26] "GET /api/users HTTP/1.1" 200 -
2026-01-22 20:16:26,653 | INFO    | backend.app.routes.api | ← group_members() 4.1ms
2026-01-22 20:16:26,654 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:16:26] "GET /api/groups/1/members HTTP/1.1" 200 -
2026-01-22 20:16:38,838 | INFO    | backend.app.routes.api | → finance()
2026-01-22 20:16:38,847 | INFO    | backend.app.routes.api | ← finance() 9.1ms
2026-01-22 20:16:38,848 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:16:38] "POST /api/finance HTTP/1.1" 200 -
2026-01-22 20:16:38,995 | INFO    | backend.app.routes.api | → finance()
2026-01-22 20:16:38,996 | INFO    | backend.app.routes.api | ← finance() 1.5ms
2026-01-22 20:16:38,997 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:16:38] "GET /api/finance HTTP/1.1" 200 -
2026-01-22 20:16:39,142 | INFO    | backend.app.routes.api | → balance()
2026-01-22 20:16:39,144 | INFO    | backend.app.routes.api | ← balance() 2.0ms
2026-01-22 20:16:39,144 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:16:39] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 20:17:03,150 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:17:03,657 | WARNING | backend.app.routes.api | Telegram notify failed: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1007)>
2026-01-22 20:17:03,658 | INFO    | backend.app.routes.api | ← group_tasks() 508.2ms
2026-01-22 20:17:03,659 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:03] "POST /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 20:17:03,815 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:17:03,818 | INFO    | backend.app.routes.api | ← group_tasks() 3.0ms
2026-01-22 20:17:03,818 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:03] "GET /api/groups/3/tasks HTTP/1.1" 200 -
2026-01-22 20:17:03,989 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:17:03,992 | INFO    | backend.app.routes.api | ← group_tasks() 3.1ms
2026-01-22 20:17:03,993 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:03] "GET /api/groups/3/tasks HTTP/1.1" 200 -
2026-01-22 20:17:04,148 | INFO    | backend.app.routes.api | → group_finance()
2026-01-22 20:17:04,155 | INFO    | backend.app.routes.api | ← group_finance() 7.2ms
2026-01-22 20:17:04,156 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:04] "GET /api/groups/2/finance HTTP/1.1" 200 -
2026-01-22 20:17:09,197 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:17:09,202 | INFO    | backend.app.routes.api | ← group_tasks() 5.1ms
2026-01-22 20:17:09,203 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:09] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 20:17:12,350 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:17:12,353 | INFO    | backend.app.routes.api | ← group_tasks() 2.9ms
2026-01-22 20:17:12,353 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:12] "GET /api/groups/3/tasks HTTP/1.1" 200 -
2026-01-22 20:17:13,205 | INFO    | backend.app.routes.api | → group_members()
2026-01-22 20:17:13,209 | INFO    | backend.app.routes.api | ← group_members() 3.5ms
2026-01-22 20:17:13,210 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:13] "GET /api/groups/3/members HTTP/1.1" 200 -
2026-01-22 20:17:29,779 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:17:30,082 | WARNING | backend.app.routes.api | Telegram notify failed: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1007)>
2026-01-22 20:17:30,083 | INFO    | backend.app.routes.api | ← group_tasks() 303.9ms
2026-01-22 20:17:30,084 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:30] "POST /api/groups/3/tasks HTTP/1.1" 200 -
2026-01-22 20:17:30,304 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:17:30,317 | INFO    | backend.app.routes.api | ← group_tasks() 13.5ms
2026-01-22 20:17:30,318 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:30] "GET /api/groups/3/tasks HTTP/1.1" 200 -
2026-01-22 20:17:32,450 | INFO    | backend.app.routes.api | → finance()
2026-01-22 20:17:32,452 | INFO    | backend.app.routes.api | ← finance() 1.2ms
2026-01-22 20:17:32,452 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:32] "GET /api/finance HTTP/1.1" 200 -
2026-01-22 20:17:33,024 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:17:33,027 | INFO    | backend.app.routes.api | ← group_tasks() 3.1ms
2026-01-22 20:17:33,028 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:33] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 20:17:35,692 | INFO    | backend.app.routes.web | → index()
2026-01-22 20:17:35,694 | INFO    | backend.app.routes.web | ← index() 1.6ms
2026-01-22 20:17:35,694 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:35] "GET /?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJmcmVzaCI6ZmFsc2UsImlhdCI6MTc2OTEwMjAzMSwianRpIjoiYTk2ZDdjOTktNWU5YS00YzI2LThlMWQtYTQ3YWVhMTNjZmZjIiwidHlwZSI6ImFjY2VzcyIsInN1YiI6IjEiLCJuYmYiOjE3NjkxMDIwMzEsImNzcmYiOiI2MThlOWExMi1jOTAyLTQzMDAtYjk3ZC1iMWQ3NDgyNWQxZDQiLCJleHAiOjE3NjkxMDU2MzF9.C80u6GdpKtHA0JXzT9-8RihovzNrTK2NZt-DWAKUBN8 HTTP/1.1" 200 -
2026-01-22 20:17:35,998 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:35] "[36mGET /static/css/style.css HTTP/1.1[0m" 304 -
2026-01-22 20:17:36,050 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:36] "[36mGET /static/js/app.js HTTP/1.1[0m" 304 -
2026-01-22 20:17:36,209 | INFO    | backend.app.routes.api | → auth_telegram()
2026-01-22 20:17:36,217 | INFO    | backend.app.routes.api | → auth_telegram()
2026-01-22 20:17:36,219 | INFO    | backend.app.routes.api | ← auth_telegram() 9.7ms
2026-01-22 20:17:36,222 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:36] "POST /api/auth/telegram HTTP/1.1" 200 -
2026-01-22 20:17:36,228 | INFO    | backend.app.routes.api | ← auth_telegram() 10.9ms
2026-01-22 20:17:36,229 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:36] "POST /api/auth/telegram HTTP/1.1" 200 -
2026-01-22 20:17:36,399 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 20:17:36,407 | INFO    | backend.app.routes.api | ← list_groups() 7.1ms
2026-01-22 20:17:36,407 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:36] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 20:17:36,578 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 20:17:36,581 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:17:36,584 | INFO    | backend.app.routes.api | ← list_groups() 6.9ms
2026-01-22 20:17:36,586 | INFO    | backend.app.routes.api | ← group_tasks() 4.3ms
2026-01-22 20:17:36,586 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:36] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 20:17:36,587 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:36] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 20:17:36,782 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:17:36,784 | INFO    | backend.app.routes.api | → balance()
2026-01-22 20:17:36,787 | INFO    | backend.app.routes.api | ← group_tasks() 4.9ms
2026-01-22 20:17:36,789 | INFO    | backend.app.routes.api | ← balance() 5.6ms
2026-01-22 20:17:36,790 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:36] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 20:17:36,791 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:36] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 20:17:36,961 | INFO    | backend.app.routes.api | → balance()
2026-01-22 20:17:36,962 | INFO    | backend.app.routes.api | ← balance() 1.1ms
2026-01-22 20:17:36,963 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:36] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 20:17:37,834 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 20:17:37,835 | INFO    | backend.app.routes.api | ← group_tasks() 1.7ms
2026-01-22 20:17:37,836 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:37] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 20:17:39,347 | INFO    | backend.app.routes.api | → finance()
2026-01-22 20:17:39,349 | INFO    | backend.app.routes.api | ← finance() 2.0ms
2026-01-22 20:17:39,349 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:39] "GET /api/finance HTTP/1.1" 200 -
2026-01-22 20:17:41,659 | INFO    | backend.app.routes.api | → finance()
2026-01-22 20:17:41,661 | INFO    | backend.app.routes.api | ← finance() 1.9ms
2026-01-22 20:17:41,662 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:41] "GET /api/finance HTTP/1.1" 200 -
2026-01-22 20:17:43,978 | INFO    | backend.app.routes.api | → group_members()
2026-01-22 20:17:43,979 | INFO    | backend.app.routes.api | → list_users()
2026-01-22 20:17:43,981 | INFO    | backend.app.routes.api | ← group_members() 3.1ms
2026-01-22 20:17:43,982 | INFO    | backend.app.routes.api | ← list_users() 3.1ms
2026-01-22 20:17:43,983 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:43] "GET /api/groups/1/members HTTP/1.1" 200 -
2026-01-22 20:17:43,983 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:43] "GET /api/users HTTP/1.1" 200 -
2026-01-22 20:17:54,215 | INFO    | backend.app.routes.api | → finance()
2026-01-22 20:17:54,221 | INFO    | backend.app.routes.api | ← finance() 5.7ms
2026-01-22 20:17:54,222 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:54] "POST /api/finance HTTP/1.1" 200 -
2026-01-22 20:17:54,444 | INFO    | backend.app.routes.api | → finance()
2026-01-22 20:17:54,446 | INFO    | backend.app.routes.api | ← finance() 2.0ms
2026-01-22 20:17:54,446 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:54] "GET /api/finance HTTP/1.1" 200 -
2026-01-22 20:17:54,619 | INFO    | backend.app.routes.api | → balance()
2026-01-22 20:17:54,621 | INFO    | backend.app.routes.api | ← balance() 2.1ms
2026-01-22 20:17:54,622 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:54] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 20:17:59,710 | INFO    | backend.app.routes.web | → index()
2026-01-22 20:17:59,711 | INFO    | backend.app.routes.web | ← index() 1.3ms
2026-01-22 20:17:59,711 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:17:59] "GET /?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJmcmVzaCI6ZmFsc2UsImlhdCI6MTc2OTEwMjAzMSwianRpIjoiYTk2ZDdjOTktNWU5YS00YzI2LThlMWQtYTQ3YWVhMTNjZmZjIiwidHlwZSI6ImFjY2VzcyIsInN1YiI6IjEiLCJuYmYiOjE3NjkxMDIwMzEsImNzcmYiOiI2MThlOWExMi1jOTAyLTQzMDAtYjk3ZC1iMWQ3NDgyNWQxZDQiLCJleHAiOjE3NjkxMDU2MzF9.C80u6GdpKtHA0JXzT9-8RihovzNrTK2NZt-DWAKUBN8 HTTP/1.1" 200 -
2026-01-22 20:18:00,103 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:18:00] "[36mGET /static/css/style.css HTTP/1.1[0m" 304 -
2026-01-22 20:18:00,273 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:18:00] "[36mGET /static/js/app.js HTTP/1.1[0m" 304 -
2026-01-22 20:18:00,429 | INFO    | backend.app.routes.api | → auth_telegram()
2026-01-22 20:18:00,430 | INFO    | backend.app.routes.api | → auth_telegram()
2026-01-22 20:18:00,444 | INFO    | backend.app.routes.api | ← auth_telegram() 15.5ms
2026-01-22 20:18:00,446 | INFO    | backend.app.routes.api | ← auth_telegram() 15.5ms
2026-01-22 20:18:00,446 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:18:00] "POST /api/auth/telegram HTTP/1.1" 200 -
2026-01-22 20:18:00,446 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:18:00] "POST /api/auth/telegram HTTP/1.1" 200 -
2026-01-22 20:18:00,600 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 20:18:00,605 | INFO    | backend.app.routes.api | ← list_groups() 4.9ms
2026-01-22 20:18:00,605 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 20:18:00] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 20:18:00,753 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 20:18:00,757 | INFO    | backend.app.routes.api | → group_tasks()
